# ASCII text file containing parameters from LOADEST regression models for water-quality constituents 
# (excluding pesticides) analyzed by the USGS National Stream Quality Accounting Network (1996-2000) 
# File is tab-delimited; missing fields are denoted by a period (.)
# The first header contains column names
# The second header contains column formats
# Basin = Basin code
#            miss = Mississippi Basin
#            riog = Rio Grande Basin
#            colo = Colorado Basin
#            colum = Columbia Basin
# Station = Water-quality station number
# Begin = First water year of model period (September-October)
#   Note that the last water year of model period is always 2000
# Parameter = WATSTORE code
# Model = TRUE where data were sufficient for LOADEST to generate a model; 
#         FALSE where data were insufficient for LOADEST to generate a model
# Convergence obtained when successive parameter estimates differ by less than a given tolerance (see Methods for details)
# Converge = TRUE where data were sufficient for LOADEST model to converge;
#            FALSE where data were insufficient for LOADEST model to converge
# N obs = Total number of observations
# N detects = Number of uncensored values
# Mean = Mean load for model period, in pounds per day
# Std = Standard deviation for model period, in pounds per day
# Remaining columns contain parameters as appropriate for regression models from LOADEST
# Units for flow = cubic feet per second
# Flow coefficients relate to median-centered flow, to reduct multicolinearity of flow and squared flow terms
# Median flow is calculated for each solute, based on flow values for days where there is a non-missing concentration
# The median-centered flow is then calculated by:  ln(mean daily flow) minus ln(median flow)
# Note that, because of missing values for individual solutes, the median flow may vary by solute for the same station
# Dectime defined as fractional calendar year minus 1995, i.e. normalized to 1995
#
Basin	Station	Begin	Parameter	Model	Converge	N obs	N detects	Mean	Std	Intercept	ln(flow)	ln(flow)**2	sin(dectime*2*pi)	cos(dectime*2*pi)	dectime
miss	07022000	1996	01075	FALSE	FALSE	51	0	.	.	.	.	.	.	.	.
miss	07022000	1996	01080	TRUE	TRUE	72	72	310000	15000	12.877	0.81766	0	-0.27187	-0.090974	-0.10788
miss	07022000	1996	01085	FALSE	FALSE	72	5	.	.	.	.	.	.	.	.
miss	07022000	1996	01095	FALSE	FALSE	48	4	.	.	.	.	.	.	.	.
miss	07022000	1996	01106	TRUE	TRUE	51	48	33000	10000	8.7391	2.3034	0	0.17758	0.54126	0.25396
miss	07022000	1996	01130	TRUE	TRUE	72	71	18000	590	10.017	0.38992	0	-0.19651	-0.091748	-0.07613
miss	07022000	1996	01145	TRUE	TRUE	72	43	1500	40	7.0012	0.83581	0	0.037271	-0.092046	0.06921
miss	07022000	1996	22703	TRUE	TRUE	46	46	3100	120	7.9765	0.63768	0	-0.11992	-0.12354	0
miss	07022000	1996	29801	TRUE	TRUE	67	67	200000000	2400000	19.101	0.82347	0	0	0	0
miss	07022000	1996	39086	TRUE	TRUE	72	72	200000000	4400000	19.146	0.80073	0	0	0	-0.025616
miss	07022000	1996	70300	TRUE	TRUE	72	72	410000000	5300000	19.87	0.76025	0	0	0	-0.013967
miss	07022000	1996	80154	TRUE	TRUE	72	72	540000000	46000000	19.496	2.3596	0	0	0	0
miss	07263620	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
miss	07263620	1996	00453	TRUE	TRUE	56	56	26000000	910000	16.475	0.9034	-0.015312	0	0	0.065969
miss	07263620	1996	00608	TRUE	TRUE	56	49	17000	1500	9.1018	0.8652	0	0	0	0
miss	07263620	1996	00613	TRUE	TRUE	56	28	4500	650	7.8536	0.93606	0	-0.21602	-0.091441	-0.040244
miss	07263620	1996	00623	TRUE	TRUE	56	53	89000	3400	10.775	0.9662	0	-0.08193	0.080048	0.044555
miss	07263620	1996	00625	TRUE	TRUE	56	56	150000	6300	11.361	1.071	0.019775	0	0	0
miss	07263620	1996	00631	TRUE	TRUE	56	49	140000	13000	10.81	1.1731	0	0.19937	0.4947	0
miss	07263620	1996	00665	TRUE	TRUE	56	56	30000	2000	9.3218	1.1905	0.041406	-0.14423	0.19536	0.070888
miss	07263620	1996	00666	TRUE	TRUE	56	55	14000	810	8.474	0.96208	0	-0.065444	0.2584	0.14983
miss	07263620	1996	00671	TRUE	TRUE	56	56	13000	890	8.6402	1.0409	0	-0.21833	0.045328	0.076148
miss	07263620	1996	00915	TRUE	TRUE	54	54	9300000	330000	15.288	0.94174	-0.01118	-0.067086	-0.043686	0.087894
miss	07263620	1996	00925	TRUE	TRUE	54	54	2500000	97000	13.98	0.93689	0	-0.072558	-0.087956	0.078184
miss	07263620	1996	00930	TRUE	TRUE	54	54	15000000	1200000	16.021	0.95267	0	-0.21466	0.025143	0
miss	07263620	1996	00935	TRUE	TRUE	54	54	890000	19000	13.176	0.95374	-0.0061914	-0.18524	-0.025153	0.024913
miss	07263620	1996	00940	TRUE	TRUE	56	56	22000000	1800000	16.439	0.94058	0	-0.22186	0.075993	0
miss	07263620	1996	00945	TRUE	TRUE	56	56	14000000	730000	15.692	0.94711	0	-0.11451	-0.070922	0.10474
miss	07263620	1996	00950	TRUE	TRUE	56	55	44000	2100	10.215	0.87624	-0.014591	0	0	0.034598
miss	07263620	1996	00955	TRUE	TRUE	54	54	1600000	120000	13.247	1.1086	0	0.19991	0.46437	0
miss	07263620	1996	01000	TRUE	TRUE	54	39	360	17	5.0534	0.94083	-0.011866	-0.30351	-0.099939	0.10952
miss	07263620	1996	01005	TRUE	TRUE	44	44	20000	710	9.0239	0.97595	0	-0.16183	-0.08279	0.030309
miss	07263620	1996	01010	FALSE	FALSE	44	0	.	.	.	.	.	.	.	.
miss	07263620	1996	01020	TRUE	TRUE	50	50	12000	400	9.1623	0.88575	-0.014052	-0.12612	-0.06796	0
miss	07263620	1996	01025	FALSE	FALSE	44	1	.	.	.	.	.	.	.	.
miss	07263620	1996	01030	TRUE	TRUE	43	22	410	32	4.9489	1.0324	0	0	0	0
miss	07263620	1996	01035	FALSE	FALSE	44	1	.	.	.	.	.	.	.	.
miss	07263620	1996	01040	TRUE	TRUE	44	43	630	54	5.5776	0.97475	0	0	0	0
miss	07263620	1996	01046	TRUE	TRUE	54	31	5600	1100	7.5173	1.1353	0	0.64394	0.45515	-0.057261
miss	07263620	1996	01049	FALSE	FALSE	44	0	.	.	.	.	.	.	.	.
miss	07263620	1996	01056	TRUE	TRUE	44	32	1200	210	6.4386	1.1078	-0.13553	0.1562	0.81378	-0.14463
miss	07263620	1996	01060	TRUE	TRUE	44	24	370	47	5.0001	0.98114	0	-0.38405	0.025407	0
miss	07263620	1996	01065	TRUE	TRUE	44	44	440	26	5.275	0.96717	0	0	0	0
miss	07263620	1996	01075	FALSE	FALSE	44	0	.	.	.	.	.	.	.	.
miss	07263620	1996	01080	TRUE	TRUE	54	54	77000	3300	10.474	0.94876	0	-0.11864	-0.0814	0.085263
miss	07263620	1996	01085	FALSE	FALSE	54	0	.	.	.	.	.	.	.	.
miss	07263620	1996	01095	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
miss	07263620	1996	01106	TRUE	TRUE	44	44	1400	130	6.4581	0.94398	-0.029215	0	0	0
miss	07263620	1996	01130	TRUE	TRUE	53	39	1800	130	6.5985	1.0126	0	-0.097243	-0.026282	0.060104
miss	07263620	1996	01145	FALSE	FALSE	54	1	.	.	.	.	.	.	.	.
miss	07263620	1996	22703	TRUE	TRUE	42	23	360	24	4.6909	0.98312	0	0.06618	-0.090148	0.089464
miss	07263620	1996	29801	TRUE	TRUE	54	54	23000000	560000	16.43	0.92836	-0.015105	-0.049463	-0.063233	0.071788
miss	07263620	1996	39086	TRUE	TRUE	56	56	21000000	750000	16.285	0.90118	-0.020603	0	0	0.065817
miss	07263620	1996	70300	TRUE	TRUE	56	55	86000000	5300000	17.741	0.99241	0	-0.12855	-0.17684	0
miss	07263620	1996	80154	TRUE	TRUE	55	55	27000000	3500000	16.799	1.5162	0.096545	0	0	-0.31944
miss	07373420	1996	00452	FALSE	FALSE	1	1	.	.	.	.	.	.	.	.
miss	07373420	1996	00453	TRUE	TRUE	54	54	350000000	4500000	19.737	0.79221	0	-0.030471	-0.079387	0
miss	07373420	1996	00608	TRUE	TRUE	73	38	100000	8100	11.208	0.88118	0	0.2341	0.20478	0
miss	07373420	1996	00613	TRUE	TRUE	73	33	65000	18000	10.66	1.1749	0	0.23303	0.2488	0
miss	07373420	1996	00623	TRUE	TRUE	69	62	730000	18000	13.574	0.89456	0	0.14873	0.015015	0
miss	07373420	1996	00625	TRUE	TRUE	72	72	1600000	53000	14.144	0.9627	-0.17315	0	0	0.081157
miss	07373420	1996	00631	TRUE	TRUE	72	72	4000000	140000	15.086	1.2103	-0.2241	0.056258	-0.15709	0.061126
miss	07373420	1996	00665	TRUE	TRUE	72	72	540000	26000	13.006	0.91256	-0.40298	0	0	0.098659
miss	07373420	1996	00666	TRUE	TRUE	72	71	170000	5800	11.969	0.69307	-0.30598	-0.12805	-0.19941	0.071545
miss	07373420	1996	00671	TRUE	TRUE	67	67	180000	5500	12.135	0.93965	-0.16179	-0.2649	-0.20525	0.036462
miss	07373420	1996	00915	TRUE	TRUE	71	71	100000000	1100000	18.525	0.82094	0	-0.003052	-0.060662	0
miss	07373420	1996	00925	TRUE	TRUE	73	73	32000000	430000	17.371	0.6921	0	-0.0040407	-0.096323	0
miss	07373420	1996	00930	TRUE	TRUE	73	73	53000000	1500000	17.874	0.38514	-0.15049	0.075089	0.090227	0
miss	07373420	1996	00935	TRUE	TRUE	73	73	8900000	100000	16.119	0.94055	0	-0.11462	-0.0418	0
miss	07373420	1996	00940	TRUE	TRUE	73	73	56000000	1500000	17.783	0.61903	-0.24031	0.11523	0.13298	0.05452
miss	07373420	1996	00945	TRUE	TRUE	73	73	130000000	2700000	18.885	0.55715	0	0	0	-0.034941
miss	07373420	1996	00950	TRUE	TRUE	73	71	510000	10000	13.363	0.71867	0	-0.074601	-0.10164	-0.04438
miss	07373420	1996	00955	TRUE	TRUE	73	73	18000000	350000	16.773	1.0337	0	0	0	0
miss	07373420	1996	01000	TRUE	TRUE	70	49	3600	130	-104.68	0.89392	0	-0.21146	-0.16938	0.056547
miss	07373420	1996	01005	TRUE	TRUE	51	51	160000	2500	12.168	0.86207	0.078777	-0.055318	-0.11101	0
miss	07373420	1996	01010	FALSE	FALSE	49	0	.	.	.	.	.	.	.	.
miss	07373420	1996	01020	TRUE	TRUE	70	70	110000	2100	11.728	0.57726	0	-0.050594	-0.073824	0
miss	07373420	1996	01025	FALSE	FALSE	49	0	.	.	.	.	.	.	.	.
miss	07373420	1996	01030	TRUE	TRUE	49	23	5400	1000	8.4331	1.0389	0	0	0	0
miss	07373420	1996	01035	FALSE	FALSE	51	0	.	.	.	.	.	.	.	.
miss	07373420	1996	01040	TRUE	TRUE	48	48	5700	300	9.0741	0.83972	-0.17181	0	0	-0.05432
miss	07373420	1996	01046	TRUE	TRUE	71	24	22000	2600	10.166	0.9091	0	0.68041	0.59781	-0.21367
miss	07373420	1996	01049	FALSE	FALSE	49	2	.	.	.	.	.	.	.	.
miss	07373420	1996	01056	TRUE	TRUE	51	28	6500	730	8.4101	1.4939	0.66717	0.53068	0.67633	0
miss	07373420	1996	01060	TRUE	TRUE	51	45	4800	140	8.5664	0.71509	0	-0.3101	-0.09405	0.041841
miss	07373420	1996	01065	TRUE	TRUE	50	49	5200	240	8.7585	0.97108	0	0	0	0
miss	07373420	1996	01075	FALSE	FALSE	51	0	.	.	.	.	.	.	.	.
miss	07373420	1996	01080	TRUE	TRUE	72	72	480000	6400	13.185	0.70063	0	0	0	0
miss	07373420	1996	01085	FALSE	FALSE	73	3	.	.	.	.	.	.	.	.
miss	07373420	1996	01095	FALSE	FALSE	49	0	.	.	.	.	.	.	.	.
miss	07373420	1996	01106	TRUE	TRUE	49	48	13000	1400	9.7057	0.70037	-0.60998	0	0	0
miss	07373420	1996	01130	TRUE	TRUE	72	62	20000	710	10.085	0.45022	0	-0.1464	-0.087048	-0.05155
miss	07373420	1996	01145	FALSE	FALSE	72	3	.	.	.	.	.	.	.	.
miss	07373420	1996	22703	TRUE	TRUE	49	26	3500	110	8.2922	0.56855	0	-0.0253	-0.10693	0
miss	07373420	1996	29801	TRUE	TRUE	70	70	290000000	3400000	19.627	0.77717	0	-0.053228	-0.068084	0
miss	07373420	1996	39086	TRUE	TRUE	54	54	290000000	3700000	19.539	0.79109	0	-0.030001	-0.081154	0
miss	07373420	1996	70300	TRUE	TRUE	70	70	640000000	8200000	20.348	0.74917	0	-0.013907	-0.039332	0
miss	07373420	1996	80154	TRUE	TRUE	69	69	570000000	34000000	20.349	1.2963	-0.73539	-0.072268	0.20235	0
miss	07381495	1996	00452	FALSE	FALSE	0	0	.	.	.	.	.	.	.	.
miss	07381495	1996	00453	TRUE	TRUE	54	54	130000000	2800000	18.685	0.84283	0.17419	-0.13983	-0.1734	0
miss	07381495	1996	00608	TRUE	TRUE	72	42	52000	8800	10.646	0.78668	0	0.42204	0.099196	-0.080965
miss	07381495	1996	00613	TRUE	TRUE	72	36	20000	1400	9.8177	0.92121	0	0.27922	0.12034	-0.041913
miss	07381495	1996	00623	TRUE	TRUE	70	63	360000	9300	12.856	0.89318	-0.14558	0.15806	0.070491	0
miss	07381495	1996	00625	TRUE	TRUE	71	70	690000	20000	13.328	0.98203	-0.23791	0.14775	0.0050182	0.064408
miss	07381495	1996	00631	TRUE	TRUE	71	71	1400000	61000	14.195	1.0765	-0.20547	-0.025588	-0.32323	0
miss	07381495	1996	00665	TRUE	TRUE	71	71	220000	9900	12.151	1.133	-0.32522	0	0	0.089726
miss	07381495	1996	00666	TRUE	TRUE	71	70	68000	2600	10.984	0.70083	-0.30561	-0.123	-0.21871	0.084032
miss	07381495	1996	00671	TRUE	TRUE	68	68	72000	4000	11.349	1.1208	-0.29205	-0.48939	-0.33034	0
miss	07381495	1996	00915	TRUE	TRUE	71	71	39000000	820000	17.553	0.88244	0.12205	-0.094504	-0.14306	0
miss	07381495	1996	00925	TRUE	TRUE	70	70	12000000	270000	16.33	0.76048	0.13355	-0.10189	-0.17312	0
miss	07381495	1996	00930	TRUE	TRUE	71	71	25000000	650000	17.076	0.48302	0	0	0	0
miss	07381495	1996	00935	TRUE	TRUE	71	71	3700000	43000	15.24	0.90174	0	-0.11291	-0.049436	0
miss	07381495	1996	00940	TRUE	TRUE	69	69	28000000	900000	17.202	0.63834	0	0	0	0
miss	07381495	1996	00945	TRUE	TRUE	68	68	52000000	1600000	87.962	0.62297	0.13223	-0.040938	-0.097016	-0.035109
miss	07381495	1996	00950	TRUE	TRUE	69	63	200000	5000	148.06	0.63029	0	-0.03857	-0.17119	-0.06797
miss	07381495	1996	00955	TRUE	TRUE	71	71	7500000	130000	15.897	1.0466	0	0	0	0
miss	07381495	1996	01000	TRUE	TRUE	72	47	1600	56	7.2576	0.86236	0	-0.23516	-0.18377	0.048307
miss	07381495	1996	01005	TRUE	TRUE	50	49	69000	2400	11.018	1.1309	0.58761	-0.15349	-0.37741	0
miss	07381495	1996	01010	FALSE	FALSE	51	0	.	.	.	.	.	.	.	.
miss	07381495	1996	01020	TRUE	TRUE	70	70	49000	1400	10.96	0.53715	0	-0.05364	-0.090245	-0.0273
miss	07381495	1996	01025	FALSE	FALSE	51	0	.	.	.	.	.	.	.	.
miss	07381495	1996	01030	TRUE	TRUE	49	20	2200	190	7.4577	0.96913	0	0	0	0
miss	07381495	1996	01035	FALSE	FALSE	50	0	.	.	.	.	.	.	.	.
miss	07381495	1996	01040	TRUE	TRUE	51	49	2300	100	7.816	0.87429	0	-0.025554	-0.22122	0
miss	07381495	1996	01046	TRUE	TRUE	71	46	32000	3300	10.101	1.132	-0.71676	0.8651	0.61837	-0.08096
miss	07381495	1996	01049	FALSE	FALSE	51	0	.	.	.	.	.	.	.	.
miss	07381495	1996	01056	TRUE	TRUE	49	31	9300	3300	7.8439	1.6302	0.91571	0.6644	0.56353	0
miss	07381495	1996	01060	TRUE	TRUE	50	36	1700	100	7.2624	0.5687	0	-0.27729	-0.27648	0.077173
miss	07381495	1996	01065	TRUE	TRUE	51	49	2200	110	7.7863	0.92438	0	0	0	0
miss	07381495	1996	01075	FALSE	FALSE	50	0	.	.	.	.	.	.	.	.
miss	07381495	1996	01080	TRUE	TRUE	71	71	210000	5000	12.331	0.73674	0.084509	-0.053162	-0.064544	0
miss	07381495	1996	01085	FALSE	FALSE	72	2	.	.	.	.	.	.	.	.
miss	07381495	1996	01095	FALSE	FALSE	49	0	.	.	.	.	.	.	.	.
miss	07381495	1996	01106	TRUE	TRUE	49	48	8000	1500	8.7745	1.0823	0	0	0	0
miss	07381495	1996	01130	TRUE	TRUE	71	60	7900	280	124.49	0.68265	0	-0.27353	-0.093815	-0.057781
miss	07381495	1996	01145	FALSE	FALSE	72	6	.	.	.	.	.	.	.	.
miss	07381495	1996	22703	TRUE	TRUE	49	23	1200	180	7.03	0.31832	0	0.09022	-0.37987	0
miss	07381495	1996	29801	TRUE	TRUE	68	68	110000000	2300000	18.568	0.83118	0.12634	-0.10263	-0.16535	0
miss	07381495	1996	39086	TRUE	TRUE	56	56	100000000	2300000	18.459	0.8283	0.14191	-0.13174	-0.16965	0
miss	07381495	1996	70300	TRUE	TRUE	67	67	260000000	5600000	19.443	0.78483	0.083792	-0.080491	-0.089875	0
miss	07381495	1996	80154	TRUE	TRUE	71	71	250000000	17000000	19.261	1.7818	-0.63696	0.047357	0.28012	0
riog	08364000	1996	00452	TRUE	TRUE	29	29	22000	3600	9.8988	0.64192	0	0	0	0
riog	08364000	1996	00453	TRUE	TRUE	52	52	690000	7500	13.702	0.8121	0	-0.058267	0.019199	0
riog	08364000	1996	00608	TRUE	TRUE	53	39	150	13	4.2205	0.39377	0	0	0	0.19123
riog	08364000	1996	00613	TRUE	TRUE	53	36	57	5	4.2631	0.37226	0	0	0	-0.070718
riog	08364000	1996	00623	TRUE	TRUE	52	46	880	34	6.8237	1.0312	0.14491	0.089814	0.0058406	0.042631
riog	08364000	1996	00625	TRUE	TRUE	53	53	3100	270	8.131	1.6495	0.25411	0	0	0
riog	08364000	1996	00631	TRUE	TRUE	53	53	1300	75	7.3683	0.64093	0	-0.30077	0.42118	0
riog	08364000	1996	00665	TRUE	TRUE	53	53	1100	220	6.8741	2.009	0.45968	0	0	0
riog	08364000	1996	00666	TRUE	TRUE	53	46	140	8	4.6361	0.28766	0	0	0	0.092767
riog	08364000	1996	00671	TRUE	TRUE	53	53	150	8	5.1494	1.0023	0.22336	0.01056	0.29689	0
riog	08364000	1996	00915	TRUE	TRUE	54	54	220000	2600	12.537	0.60914	-0.040766	-0.079812	-0.016643	0
riog	08364000	1996	00925	TRUE	TRUE	54	54	51000	610	11.061	0.58502	-0.041801	-0.070452	-0.017029	0
riog	08364000	1996	00930	TRUE	TRUE	54	54	420000	6200	13.112	0.49863	0	-0.098547	-0.0084404	0
riog	08364000	1996	00935	TRUE	TRUE	54	54	24000	260	10.247	0.66298	-0.036045	-0.057459	-0.066609	0.019568
riog	08364000	1996	00940	TRUE	TRUE	54	54	350000	6600	13.02	0.487	0	-0.091756	0.075823	-0.025425
riog	08364000	1996	00945	TRUE	TRUE	54	54	690000	9500	13.666	0.52017	0	-0.10616	-0.056623	-0.017283
riog	08364000	1996	00950	TRUE	TRUE	54	53	2300	34	7.9309	0.91738	0	0	0	0
riog	08364000	1996	00955	TRUE	TRUE	54	54	49000	600	11.002	0.75042	0	-0.19046	-0.046243	0
riog	08364000	1996	01000	TRUE	TRUE	48	48	11	0	2.3004	0.74535	0	-0.092799	-0.27587	0.076936
riog	08364000	1996	01005	TRUE	TRUE	47	47	250	3	5.6694	0.78939	-0.037993	-0.12463	-0.063651	0.024853
riog	08364000	1996	01010	FALSE	FALSE	46	0	.	.	.	.	.	.	.	.
riog	08364000	1996	01020	TRUE	TRUE	45	45	630	8	6.65	0.61743	0	-0.070927	-0.043673	0
riog	08364000	1996	01025	FALSE	FALSE	47	0	.	.	.	.	.	.	.	.
riog	08364000	1996	01030	TRUE	TRUE	47	22	5.9	0.6	2.4066	0.92853	0	0	0	-0.1987
riog	08364000	1996	01035	FALSE	FALSE	47	0	.	.	.	.	.	.	.	.
riog	08364000	1996	01040	TRUE	TRUE	47	40	6	0	1.9443	1.1207	0	0	0	0
riog	08364000	1996	01046	TRUE	TRUE	54	8	34	13	2.8273	0.81486	0	0	0	0
riog	08364000	1996	01049	FALSE	FALSE	47	0	.	.	.	.	.	.	.	.
riog	08364000	1996	01056	TRUE	TRUE	53	42	23	3	2.5237	-0.35091	0	0.32183	0.59061	0
riog	08364000	1996	01060	TRUE	TRUE	47	46	29	1	3.624	0.75599	0	0	0	0
riog	08364000	1996	01065	TRUE	TRUE	47	33	6.3	0.53	1.9144	0.60378	-0.20233	0	0	0
riog	08364000	1996	01075	FALSE	FALSE	47	0	.	.	.	.	.	.	.	.
riog	08364000	1996	01080	TRUE	TRUE	47	47	3000	38	8.2201	0.57015	-0.039284	-0.079836	-0.021384	0
riog	08364000	1996	01085	TRUE	FALSE	47	8	22	2	3.2914	1.0337	0	0	0	0.0082841
riog	08364000	1996	01095	FALSE	FALSE	45	0	.	.	.	.	.	.	.	.
riog	08364000	1996	01106	TRUE	TRUE	47	46	17	3	2.8076	1.2731	0	0	0	0
riog	08364000	1996	01130	TRUE	TRUE	47	47	330	5	6.0282	0.53181	-0.043748	-0.060878	-0.044207	0
riog	08364000	1996	01145	FALSE	FALSE	48	0	.	.	.	.	.	.	.	.
riog	08364000	1996	22703	TRUE	TRUE	45	45	12	0	2.6433	0.79029	0	-0.058425	0.0097384	0.030926
riog	08364000	1996	29801	TRUE	TRUE	45	45	610000	5700	13.574	0.71586	-0.036826	-0.041225	-0.037117	0
riog	08364000	1996	39086	TRUE	TRUE	52	52	590000	5900	13.524	0.71866	-0.032492	-0.054572	-0.032051	0
riog	08364000	1996	70300	TRUE	TRUE	53	53	2300000	27000	14.889	0.5829	0	-0.10034	-0.01176	-0.017573
riog	08364000	1996	80154	TRUE	TRUE	51	51	1700000	320000	14.116	2.2531	0.32211	0	0	0
riog	08377200	1996	00452	FALSE	FALSE	4	4	.	.	.	.	.	.	.	.
riog	08377200	1996	00453	TRUE	TRUE	52	52	600000	12000	13.099	0.88389	0	0.038636	0.097614	-0.026087
riog	08377200	1996	00608	TRUE	TRUE	52	36	83	28	2.8844	0.66882	0.29372	0	0	0
riog	08377200	1996	00613	TRUE	TRUE	52	47	180	110	2.9298	0.78002	0.43717	0	0	-0.18663
riog	08377200	1996	00623	TRUE	TRUE	52	30	920	62	6.1526	1.2357	0	0	0	-0.0072811
riog	08377200	1996	00625	TRUE	TRUE	51	49	10000	4400	6.7348	2.1636	-0.24162	0	0	0.2802
riog	08377200	1996	00631	TRUE	TRUE	52	51	3300	230	7.1705	1.0394	0	-0.34004	-0.80539	0
riog	08377200	1996	00665	TRUE	TRUE	51	47	5800	3500	4.3981	2.5415	-0.33695	0.095459	-0.86732	0.43465
riog	08377200	1996	00666	TRUE	TRUE	52	22	57	7	3.2971	1.4109	-0.15811	0	0	0
riog	08377200	1996	00671	TRUE	TRUE	52	35	22	5	1.8834	1.7355	-0.37382	-0.38491	-0.64915	0
riog	08377200	1996	00915	TRUE	TRUE	52	52	360000	14000	12.221	1.2187	-0.092821	0.045595	0.079118	0.055218
riog	08377200	1996	00925	TRUE	TRUE	52	52	68000	2500	10.898	0.77866	0	0.18573	0.40354	0
riog	08377200	1996	00930	TRUE	TRUE	52	52	540000	31000	12.864	1.0518	-0.051152	0.09828	0.53273	0
riog	08377200	1996	00935	TRUE	TRUE	52	52	24000	720	9.6108	1.0874	-0.039328	0.019851	0.14265	0.029982
riog	08377200	1996	00940	TRUE	TRUE	52	52	520000	43000	12.749	0.8574	0	0.13058	0.84779	0
riog	08377200	1996	00945	TRUE	TRUE	52	52	1200000	53000	13.405	1.2466	-0.10282	0.090299	0.26622	0.063733
riog	08377200	1996	00950	TRUE	TRUE	52	52	3700	110	7.962	0.82526	0	0.067905	0.08154	0
riog	08377200	1996	00955	TRUE	TRUE	52	52	51000	2400	10.445	0.76252	0	-0.056093	-0.40848	0
riog	08377200	1996	01000	TRUE	TRUE	51	49	8	0	1.8727	0.70547	0	0	0	0
riog	08377200	1996	01005	TRUE	TRUE	43	43	400	23	5.4942	1.0665	0	0	0	0
riog	08377200	1996	01010	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
riog	08377200	1996	01020	TRUE	TRUE	51	51	780	36	6.3667	0.8767	0	0.081512	0.3	0
riog	08377200	1996	01025	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
riog	08377200	1996	01030	TRUE	TRUE	42	29	8	1	1.6408	1.2681	-0.13472	0.32533	-0.046911	-0.068085
riog	08377200	1996	01035	FALSE	FALSE	43	0	.	.	.	.	.	.	.	.
riog	08377200	1996	01040	TRUE	TRUE	42	34	8	1	1.4633	1.0023	0	0	0	0
riog	08377200	1996	01046	FALSE	FALSE	52	1	.	.	.	.	.	.	.	.
riog	08377200	1996	01049	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
riog	08377200	1996	01056	TRUE	TRUE	43	14	6.1	1.6	1.0361	0.48737	0.2212	0.14849	0.038623	0
riog	08377200	1996	01060	TRUE	TRUE	43	43	33	1	3.1463	0.8506	0.042692	0.0089589	0.12839	0
riog	08377200	1996	01065	TRUE	TRUE	43	37	8	1	1.6562	1.0918	0	0	0	-0.071085
riog	08377200	1996	01075	FALSE	FALSE	43	0	.	.	.	.	.	.	.	.
riog	08377200	1996	01080	TRUE	TRUE	52	52	6800	260	8.4036	0.98807	-0.04319	0.085665	0.15906	0.03982
riog	08377200	1996	01085	TRUE	TRUE	52	22	23	4	2.6624	0.53388	0.10134	-0.38369	-0.44414	0
riog	08377200	1996	01095	FALSE	FALSE	42	0	.	.	.	.	.	.	.	.
riog	08377200	1996	01106	TRUE	TRUE	43	30	9	2	1.36	0.5906	0.18677	-0.20824	-0.46534	0
riog	08377200	1996	01130	TRUE	TRUE	52	52	260	14	5.3288	0.77489	0	0.10812	0.46807	0
riog	08377200	1996	01145	TRUE	TRUE	52	29	5.2	0.26	0.85019	1.0257	0	-0.032801	-0.10613	0.086959
riog	08377200	1996	22703	TRUE	TRUE	42	42	16	1	2.4365	0.94581	0	0.033539	0.14238	0
riog	08377200	1996	29801	TRUE	TRUE	51	51	500000	8200	12.872	0.83401	0.021184	0.0093065	0.084859	-0.013853
riog	08377200	1996	39086	TRUE	TRUE	52	52	490000	9500	12.905	0.88351	0	0.042096	0.10458	-0.025317
riog	08377200	1996	70300	TRUE	TRUE	51	51	3200000	130000	14.579	1.1344	-0.076383	0.085272	0.33433	0.0315
riog	08377200	1996	80154	TRUE	TRUE	52	52	23000000	5500000	13.335	3.123	-0.43271	-0.20665	-1.4391	0.12012
riog	08447410	1996	00452	FALSE	FALSE	2	2	.	.	.	.	.	.	.	.
riog	08447410	1996	00453	TRUE	TRUE	49	49	150000	6100	11.713	1.2113	-0.08843	-0.034349	0.089893	-0.032767
riog	08447410	1996	00608	TRUE	TRUE	49	37	59	14	3.1515	0.60957	0.11942	0	0	0
riog	08447410	1996	00613	TRUE	TRUE	49	24	19	2	2.2704	1.1943	0	0	0	-0.057252
riog	08447410	1996	00623	TRUE	TRUE	49	36	350	39	4.8534	0.96051	0.069284	0.066219	-0.34653	0
riog	08447410	1996	00625	TRUE	TRUE	49	39	460	110	5.0888	0.99941	0.063811	0.1043	-0.25631	0
riog	08447410	1996	00631	TRUE	TRUE	49	44	780	110	5.5595	2.5363	-0.32253	-0.29437	0.44005	-0.081947
riog	08447410	1996	00665	TRUE	TRUE	49	17	40	23	1.8662	0.91558	0.11135	0	0	0
riog	08447410	1996	00666	TRUE	TRUE	49	8	18	9	1.4961	1.1809	0	0	0	0
riog	08447410	1996	00671	TRUE	TRUE	49	20	2.6	1.1	-0.51891	1.041	0	0	0	0.11113
riog	08447410	1996	00915	TRUE	TRUE	49	49	120000	7600	11.462	0.92244	-0.031229	0.18163	0.14954	0
riog	08447410	1996	00925	TRUE	TRUE	49	49	56000	3700	10.747	0.67735	0	0.22645	0.15925	0
